対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202604	230F10100	43	消耗品費	5000.0	5000.0	5719.0	0.1	114.3	114.3
202604	230F10100	44	廃棄物処理料	2000.0	1500.0	1364.0	0.0	90.9	68.2
202604	230F10100	45	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	46	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	47	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	48	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	49	修繕費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	50	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	51	保険料	3000.0	3000.0	2452.0	0.0	81.7	81.7
202604	230F10100	52	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	53	支払手数料	18000.0	18000.0	17096.0	0.4	94.9	94.9
202604	230F10100	54	診断料	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	55	諸会費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	56	会議費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	57	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	58	租税公課	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	59	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	60	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	61	情報機器利用料	100000.0	80330.0	80330.0	2.3	100.0	80.3
202604	230F10100	62	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	63	雑費	42000.0	41240.0	42527.0	1.2	103.1	101.2
202604	230F10100	64	福利消耗品費	15000.0	15000.0	0.0	0.0	0.0	0.0
202604	230F10100	65	教育研修費	3000.0	2871.0	2871.0	0.0	100.0	95.7
202604	230F10100	66	廃棄損	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	67	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	68	社内金利（固定資産）	50000.0	50000.0	43788.0	1.2	87.5	87.5
202604	230F10100	69	社内金利（売掛金）	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	70	グループ共通	169500.0	169500.0	169500.0	4.8	100.0	100.0
202604	230F10100	71	差引収益	2359500.0	2386183.0	2217785.0	63.5	92.9	93.9
202604	230F10100	72	差引比率	57.6	58.2	63.5		109.1	110.2
202604	230F10100	73	総時間	1851.0	1851.0	1557.75		84.1	84.1
202604	230F10100	74	定時間	1896.0	1896.0	1615.5		85.2	85.2
202604	230F10100	75	残業時間	80.0	80.0	52.25		65.3	65.3
202604	230F10100	76	移動時間	-125.0	-125.0	-110.0		0.0	0.0
202604	230F10100	77	当月時間当り	1274.7	1289.1	1423.7		110.4	111.6
202604	230F10100	78	人員	13.0	14.0	12.0		85.7	92.3
202604	230V10100	1	総受注高	9820000.0	10285000.0	10702600.0		104.0	108.9
202604	230V10100	2	総売上高	9820000.0	10285000.0	10702600.0		104.0	108.9
202604	230V10100	3	売上高	0.0	0.0	2408.0	0.0	0.0	0.0
202604	230V10100	4	グループ売上高	9820000.0	10285000.0	10700192.0	99.9	104.0	108.9
202604	230V10100	5	社内売上高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	7	販売奨励金	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	8	売上原価	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	9	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	10	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	11	社内仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	12	荷造運搬費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	13	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	14	総収益	9820000.0	10285000.0	10702600.0	100.0	104.0	108.9
202604	230V10100	15	経費合計	5933800.0	7269800.0	4594662.0	42.9	63.2	77.4
202604	230V10100	16	経費合計（原価）	5129900.0	6465900.0	3786586.0	35.3	58.5	73.8
202604	230V10100	17	種苗費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	18	肥料費*	190000.0	190000.0	102265.0	0.9	53.8	53.8
202604	230V10100	19	培土費用*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	20	農薬衛生費*	215000.0	215000.0	175348.0	1.6	81.5	81.5
202604	230V10100	21	農具費*	33000.0	33000.0	17855.0	0.1	54.1	54.1
202604	230V10100	22	諸材料費*	1520000.0	1520000.0	1484805.0	13.8	97.6	97.6
202604	230V10100	23	その他仕入高*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	24	減価償却費*	861900.0	861900.0	861798.0	8.0	99.9	99.9
202604	230V10100	25	車両費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	26	水道光熱費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	27	動力費*	250000.0	250000.0	243782.0	2.2	97.5	97.5
202604	230V10100	28	燃料費*	264000.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	29	賃借料*	329000.0	329000.0	329003.0	3.0	100.0	100.0
202604	230V10100	30	修繕費*	40000.0	1640000.0	8300.0	0.0	0.5	20.7
202604	230V10100	31	診断料*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230V10100	32	租税公課*	0.0	0.0	0.0	0.0	0.0	0.0
